,filename, width, height,xmin,ymin,xmax,ymax,class
4533,000000303213.jpg,480,640,376.18,281.15,432.96,288.84,umbrella
4534,000000303213.jpg,480,640,479.07,248.46,499.23,268.63,umbrella
4535,000000303213.jpg,480,640,50.76,321.13,57.28,328.81,umbrella
4536,000000303213.jpg,480,640,395.83,307.99,406.36,317.67,umbrella
4537,000000303213.jpg,480,640,405.8,301.94,416.66,318.03,umbrella
4538,000000303213.jpg,480,640,372.5,314.64,383.05,326.12,umbrella
4539,000000303213.jpg,480,640,300.55,300.2,303.95,305.0,umbrella
4540,000000303213.jpg,480,640,367.85,206.9,545.04,262.66,umbrella
4541,000000303213.jpg,480,640,375.24,301.28,382.57,308.61,umbrella
4542,000000303213.jpg,480,640,365.05,291.23,384.54,297.31,umbrella
4543,000000303213.jpg,480,640,380.42,288.53,427.64,309.26,umbrella
4544,000000303213.jpg,480,640,22.57,324.49,27.0,329.69,umbrella
4545,000000303250.jpg,428,640,206.29,61.21,640.0,368.72,bear
4546,000000303250.jpg,428,640,48.94,190.33,269.66,379.38,bear
4547,000000303253.jpg,360,640,263.14,202.28,467.32,339.98,dog
4548,000000303257.jpg,427,640,26.93,1.44,266.39,178.4,elephant
4549,000000303257.jpg,427,640,572.85,0.96,639.06,156.41,elephant
4550,000000303257.jpg,427,640,0.0,0.5,50.47,80.9,elephant
4551,000000303257.jpg,427,640,0.0,62.0,65.44,175.52,elephant
4552,000000303257.jpg,427,640,66.21,15.24,543.11,389.47,elephant
4553,000000303257.jpg,427,640,265.2,0.64,482.53,73.4,elephant
4554,000000303257.jpg,427,640,0.53,156.22,80.87,255.63,elephant
4555,000000303314.jpg,426,640,384.18,337.87,621.06,410.46,dog
4556,000000303314.jpg,426,640,0.86,74.33,582.86,421.47,dog
4557,000000303358.jpg,480,640,158.31,213.97,287.91,343.57,elephant
4558,000000303358.jpg,480,640,275.45,272.81,358.68,322.41,elephant
4559,000000303358.jpg,480,640,287.53,241.35,405.39,336.77,elephant
4560,000000305287.jpg,428,640,13.47,63.54,483.78,300.15,bear
4561,000000305287.jpg,428,640,0.0,189.15,26.48,304.71,bear
4562,000000307209.jpg,640,428,141.1,187.93,270.21,374.69,bear
4563,000000311301.jpg,428,640,299.41,69.05,356.99,130.46,dog
4564,000000311301.jpg,428,640,388.61,0.8,453.98,40.45,dog
4565,000000311301.jpg,428,640,0.0,271.18,229.6,428.0,dog
4566,000000311301.jpg,428,640,147.16,77.91,484.75,307.78,dog
4567,000000311301.jpg,428,640,165.65,248.08,523.75,384.05,dog
4568,000000311301.jpg,428,640,555.04,153.36,573.31,240.4,dog
4569,000000311301.jpg,428,640,585.24,153.27,604.95,241.51,dog
4570,000000311301.jpg,428,640,573.29,151.12,598.11,243.52,dog
4571,000000311301.jpg,428,640,603.33,149.69,614.7,241.65,dog
4572,000000311301.jpg,428,640,599.13,256.93,640.0,334.57,dog
4573,000000311301.jpg,428,640,125.79,244.18,163.86,263.49,dog
4574,000000311301.jpg,428,640,164.14,181.69,222.35,237.1,dog
4575,000000311596.jpg,415,640,306.45,57.7,425.02,344.94,dog
4576,000000311596.jpg,415,640,308.2,93.76,364.31,125.11,dog
4577,000000311616.jpg,428,640,589.84,249.29,624.42,286.79,umbrella
4578,000000311616.jpg,428,640,262.13,207.5,301.72,225.59,umbrella
4579,000000311616.jpg,428,640,240.23,192.47,264.91,291.66,umbrella
4580,000000311616.jpg,428,640,221.78,203.14,273.05,222.6,umbrella
4581,000000311616.jpg,428,640,176.91,234.68,191.57,248.77,umbrella
4582,000000311616.jpg,428,640,480.19,251.23,498.61,297.7,umbrella
4583,000000311616.jpg,428,640,94.81,253.76,129.87,291.56,umbrella
4584,000000311616.jpg,428,640,417.13,255.4,454.57,303.83,umbrella
4585,000000311616.jpg,428,640,455.56,251.86,480.7,301.3,umbrella
4586,000000311616.jpg,428,640,126.14,244.45,152.73,290.89,umbrella
4587,000000311616.jpg,428,640,279.56,254.9,325.82,297.59,umbrella
4588,000000311616.jpg,428,640,432.35,241.82,446.08,255.1,umbrella
4589,000000311616.jpg,428,640,211.32,323.31,333.36,428.0,umbrella
4590,000000311616.jpg,428,640,167.97,247.54,202.22,296.7,umbrella
4591,000000311616.jpg,428,640,532.54,213.84,588.83,327.76,umbrella
4592,000000311616.jpg,428,640,287.58,241.41,304.89,257.76,umbrella
4593,000000311616.jpg,428,640,482.82,267.38,541.49,325.09,umbrella
4594,000000311616.jpg,428,640,274.78,295.9,315.37,323.46,umbrella
4595,000000311616.jpg,428,640,66.16,277.18,110.47,306.95,umbrella
4596,000000311616.jpg,428,640,27.77,301.7,146.5,422.35,umbrella
4597,000000311616.jpg,428,640,361.1,231.81,404.66,270.28,umbrella
4598,000000311616.jpg,428,640,462.1,206.75,471.82,224.52,umbrella
4599,000000311616.jpg,428,640,27.54,258.68,86.83,305.13,umbrella
4600,000000311616.jpg,428,640,19.57,325.59,187.53,428.0,umbrella
4601,000000311616.jpg,428,640,472.16,208.14,479.42,222.54,umbrella
4602,000000311616.jpg,428,640,454.0,242.94,486.94,258.97,umbrella
4603,000000311616.jpg,428,640,0.0,138.25,174.95,262.27,umbrella
4604,000000311616.jpg,428,640,281.22,197.99,305.53,208.81,umbrella
4605,000000311616.jpg,428,640,398.69,210.58,467.05,234.97,umbrella
4606,000000311616.jpg,428,640,252.61,194.53,289.1,209.11,umbrella
4607,000000311616.jpg,428,640,130.0,204.0,591.0,357.0,umbrella
4608,000000311616.jpg,428,640,314.12,183.59,433.28,257.43,umbrella
4609,000000311616.jpg,428,640,312.59,290.16,370.15,334.57,umbrella
4610,000000311616.jpg,428,640,154.47,196.58,203.03,220.44,umbrella
4611,000000311616.jpg,428,640,436.03,189.23,472.55,202.96,umbrella
4612,000000311616.jpg,428,640,514.67,182.04,640.0,227.25,umbrella
4613,000000311616.jpg,428,640,452.83,212.58,527.42,239.42,umbrella
4614,000000311616.jpg,428,640,401.0,185.0,619.0,242.0,umbrella
4615,000000311616.jpg,428,640,190.24,199.12,227.06,232.85,umbrella
4616,000000311616.jpg,428,640,353.27,259.21,413.05,318.39,umbrella
4617,000000313412.jpg,427,640,376.74,253.54,447.07,375.6,bear
4618,000000313724.jpg,427,640,67.23,98.81,365.6,353.99,bear
4619,000000313724.jpg,427,640,341.6,71.97,581.49,308.98,bear
4620,000000315622.jpg,640,480,0.0,84.32,369.01,509.55,bear
4621,000000319685.jpg,480,640,360.81,141.67,545.01,389.8,bear
4622,000000319685.jpg,480,640,245.38,159.23,446.64,422.91,bear
4623,000000319712.jpg,424,640,1.24,108.9,118.17,424.0,umbrella
4624,000000319712.jpg,424,640,537.74,105.11,546.63,119.02,umbrella
4625,000000319712.jpg,424,640,545.89,136.9,555.82,169.4,umbrella
4626,000000319712.jpg,424,640,468.42,293.17,637.51,400.45,umbrella
4627,000000319712.jpg,424,640,113.68,167.08,176.47,273.01,umbrella
4628,000000319712.jpg,424,640,326.59,114.12,362.88,232.53,umbrella
4629,000000319712.jpg,424,640,348.42,178.14,366.96,206.41,umbrella
4630,000000319712.jpg,424,640,520.19,124.19,553.74,204.59,umbrella
4631,000000319712.jpg,424,640,352.86,125.28,384.86,196.49,umbrella
4632,000000319712.jpg,424,640,529.7,176.87,627.0,234.44,umbrella
4633,000000319712.jpg,424,640,581.01,224.15,635.73,260.0,umbrella
4634,000000319712.jpg,424,640,504.39,189.99,562.12,253.27,umbrella
4635,000000319712.jpg,424,640,519.25,175.21,615.57,249.63,umbrella
4636,000000319712.jpg,424,640,154.09,130.88,252.68,418.02,umbrella
4637,000000319712.jpg,424,640,248.13,149.37,337.49,363.27,umbrella
4638,000000319712.jpg,424,640,466.67,304.28,639.18,414.14,umbrella
4639,000000319712.jpg,424,640,167.69,93.08,348.73,155.02,umbrella
4640,000000319712.jpg,424,640,375.83,165.83,384.51,181.6,umbrella
4641,000000319712.jpg,424,640,514.95,127.68,525.52,163.72,umbrella
4642,000000319712.jpg,424,640,537.29,202.49,624.13,245.52,umbrella
4643,000000319712.jpg,424,640,457.16,202.08,479.08,236.45,umbrella
4644,000000319712.jpg,424,640,465.19,246.69,640.0,352.96,umbrella
4645,000000319712.jpg,424,640,409.15,116.91,468.75,269.12,umbrella
4646,000000319712.jpg,424,640,401.78,120.8,427.28,176.1,umbrella
4647,000000319712.jpg,424,640,418.91,48.33,430.78,76.13,umbrella
4648,000000319712.jpg,424,640,519.06,229.07,621.77,274.15,umbrella
4649,000000319712.jpg,424,640,527.73,230.25,582.3,262.13,umbrella
4650,000000319712.jpg,424,640,351.18,152.86,365.45,170.3,umbrella
4651,000000319712.jpg,424,640,498.2,125.42,516.3,158.83,umbrella
4652,000000319712.jpg,424,640,585.83,134.01,599.43,151.17,umbrella
4653,000000319714.jpg,480,640,391.78,191.95,494.34,229.74,dog
4654,000000319714.jpg,480,640,344.4,261.74,467.46,353.51,dog
4655,000000319714.jpg,480,640,101.29,120.17,250.33,347.58,dog
4656,000000319714.jpg,480,640,2.16,330.97,501.57,363.33,dog
4657,000000319738.jpg,480,640,564.19,218.28,618.65,392.66,dog
4658,000000319738.jpg,480,640,540.39,369.21,623.81,421.75,dog
4659,000000319738.jpg,480,640,86.12,221.94,171.57,467.96,dog
4660,000000319738.jpg,480,640,330.8,25.84,403.15,95.42,dog
4661,000000319768.jpg,640,427,85.9,446.26,90.51,451.97,umbrella
4662,000000319768.jpg,640,427,38.23,312.52,393.97,640.0,umbrella
4663,000000319768.jpg,640,427,90.83,448.35,95.32,451.97,umbrella
4664,000000319768.jpg,640,427,163.33,445.33,167.47,454.81,umbrella
4665,000000319768.jpg,640,427,285.45,420.35,364.26,432.66,umbrella
4666,000000323715.jpg,480,640,336.33,218.26,420.03,299.47,bear
4667,000000325664.jpg,426,640,70.84,29.74,398.24,412.66,bear
4668,000000325793.jpg,427,640,317.2,199.64,640.0,420.35,bear
4669,000000325793.jpg,427,640,157.72,1.44,640.0,336.12,bear
4670,000000325863.jpg,427,640,9.93,130.34,31.97,212.63,bear
4671,000000325863.jpg,427,640,234.56,142.33,510.29,381.68,bear
4672,000000325863.jpg,427,640,44.14,8.64,228.37,426.04,bear
4673,000000326011.jpg,428,640,461.66,312.42,540.53,394.18,bear
4674,000000327735.jpg,640,480,166.9,409.8,478.67,531.58,elephant
4675,000000327735.jpg,640,480,42.49,388.03,62.46,414.66,elephant
4676,000000327735.jpg,640,480,2.65,343.96,173.16,514.47,elephant
4677,000000327804.jpg,375,500,152.53,58.39,316.36,218.23,dog
4678,000000327804.jpg,375,500,35.46,171.78,351.61,296.28,dog
4679,000000327804.jpg,375,500,196.35,13.48,259.55,134.83,dog
4680,000000327804.jpg,375,500,10.86,44.39,115.61,174.12,dog
4681,000000327804.jpg,375,500,1.69,198.88,66.57,285.67,dog
4682,000000327804.jpg,375,500,228.05,114.1,371.79,192.8,dog
4683,000000327804.jpg,375,500,10.78,74.52,159.01,174.23,dog
4684,000000327804.jpg,375,500,2.52,36.66,499.44,367.1,dog
4685,000000327804.jpg,375,500,106.0,65.69,131.14,111.7,dog
4686,000000327804.jpg,375,500,1.61,47.16,21.73,175.11,dog
4687,000000327804.jpg,375,500,138.73,63.51,183.44,169.63,dog
4688,000000327805.jpg,480,640,528.57,173.6,582.22,268.05,dog
4689,000000327805.jpg,480,640,344.09,0.0,512.36,62.56,dog
4690,000000327805.jpg,480,640,26.9,80.62,105.52,117.86,dog
4691,000000327805.jpg,480,640,528.07,267.07,535.81,280.68,dog
4692,000000327805.jpg,480,640,160.72,151.01,638.56,448.72,dog
4693,000000327805.jpg,480,640,469.47,298.44,524.08,346.7,dog
4694,000000327805.jpg,480,640,507.02,176.67,624.64,331.95,dog
4695,000000327805.jpg,480,640,218.0,248.06,323.17,363.98,dog
4696,000000327810.jpg,375,500,322.87,28.69,391.82,222.07,dog
4697,000000327810.jpg,375,500,170.53,50.24,214.79,148.54,dog
4698,000000327810.jpg,375,500,263.57,305.74,281.96,324.96,dog
4699,000000327810.jpg,375,500,22.81,11.89,114.86,227.39,dog
4700,000000327810.jpg,375,500,364.88,69.47,375.34,89.54,dog
4701,000000327810.jpg,375,500,221.92,5.19,287.39,219.08,dog
4702,000000327810.jpg,375,500,102.98,229.8,157.41,272.74,dog
4703,000000327810.jpg,375,500,220.47,230.94,268.52,269.58,dog
4704,000000327810.jpg,375,500,277.4,82.3,286.36,87.16,dog
4705,000000327810.jpg,375,500,20.67,20.51,54.52,124.14,dog
4706,000000327810.jpg,375,500,284.28,67.37,292.56,80.49,dog
4707,000000327810.jpg,375,500,101.9,7.64,178.75,219.91,dog
4708,000000327810.jpg,375,500,270.51,24.44,327.81,214.89,dog
4709,000000327810.jpg,375,500,106.69,122.91,111.44,138.18,dog
4710,000000327810.jpg,375,500,253.68,66.63,267.6,89.64,dog
4711,000000327810.jpg,375,500,57.6,88.08,65.07,95.55,dog
4712,000000327845.jpg,333,500,264.49,155.23,496.03,327.8,dog
4713,000000327845.jpg,333,500,119.13,0.0,500.0,135.56,dog
4714,000000327845.jpg,333,500,19.43,2.07,457.62,274.1,dog
4715,000000327845.jpg,333,500,17.17,187.41,129.91,304.63,dog
4716,000000327913.jpg,428,640,315.16,52.78,396.17,150.27,elephant
4717,000000327913.jpg,428,640,247.06,50.54,256.33,63.93,elephant
4718,000000327913.jpg,428,640,216.43,100.61,289.22,219.01,elephant
4719,000000327913.jpg,428,640,393.15,81.89,515.98,293.28,elephant
4720,000000327913.jpg,428,640,275.07,134.65,404.92,372.22,elephant
4721,000000327913.jpg,428,640,257.06,37.43,292.23,101.9,elephant
4722,000000327913.jpg,428,640,412.33,25.78,474.04,92.12,elephant
4723,000000327936.jpg,509,640,83.69,120.37,401.24,443.66,elephant
4724,000000327936.jpg,509,640,274.86,134.84,482.35,415.31,elephant
4725,000000327944.jpg,427,640,1.05,0.0,639.97,421.55,dog
4726,000000327944.jpg,427,640,0.0,241.71,257.87,345.41,dog
4727,000000327944.jpg,427,640,221.38,110.54,466.61,353.54,dog
4728,000000328064.jpg,480,640,0.0,348.02,604.56,480.0,umbrella
4729,000000328064.jpg,480,640,289.08,103.55,495.1,361.35,umbrella
4730,000000328064.jpg,480,640,7.55,30.27,344.09,401.33,umbrella
4731,000000328064.jpg,480,640,1.08,19.42,639.64,478.92,umbrella
4732,000000328064.jpg,480,640,32.36,0.0,638.56,225.26,umbrella
4733,000000328101.jpg,371,640,197.14,188.9,250.3,329.33,elephant
4734,000000328101.jpg,371,640,260.12,90.04,571.09,349.32,elephant
4735,000000328101.jpg,371,640,447.87,123.92,607.21,341.5,elephant
4736,000000328101.jpg,371,640,50.59,197.82,88.65,245.02,elephant
4737,000000328101.jpg,371,640,383.77,37.55,412.51,99.0,elephant
4738,000000328101.jpg,371,640,150.38,191.33,182.01,225.71,elephant
4739,000000328101.jpg,371,640,153.35,212.29,180.45,241.12,elephant
4740,000000328101.jpg,371,640,89.51,217.73,114.24,240.84,elephant
4741,000000328101.jpg,371,640,127.63,301.88,187.4,358.36,elephant
4742,000000328101.jpg,371,640,375.33,28.66,433.93,185.64,elephant
4743,000000328101.jpg,371,640,175.8,141.16,206.2,188.57,elephant
4744,000000328101.jpg,371,640,429.11,36.21,483.2,139.48,elephant
4745,000000328101.jpg,371,640,141.01,211.96,159.87,234.53,elephant
4746,000000328101.jpg,371,640,117.0,215.99,135.85,239.21,elephant
4747,000000328101.jpg,371,640,604.93,319.67,625.88,341.69,elephant
4748,000000328101.jpg,371,640,1.0,301.0,633.0,370.0,elephant
4749,000000328110.jpg,425,640,493.28,128.29,573.84,333.7,backpack
4750,000000328110.jpg,425,640,473.35,163.75,525.39,230.52,backpack
4751,000000328110.jpg,425,640,423.09,129.43,544.65,336.19,backpack
4752,000000328110.jpg,425,640,283.45,113.96,337.39,238.28,backpack
4753,000000328110.jpg,425,640,225.53,125.83,443.82,419.62,backpack
4754,000000328110.jpg,425,640,237.19,227.75,349.45,330.52,backpack
4755,000000328110.jpg,425,640,106.25,308.7,640.0,425.0,backpack
4756,000000328110.jpg,425,640,527.71,162.72,577.67,239.14,backpack
4757,000000328179.jpg,612,612,48.69,453.42,59.32,470.31,backpack
4758,000000328179.jpg,612,612,575.88,438.91,591.33,467.91,backpack
4759,000000328179.jpg,612,612,238.68,57.91,278.66,91.91,backpack
4760,000000328179.jpg,612,612,233.81,453.3,243.19,470.46,backpack
4761,000000328179.jpg,612,612,41.02,456.72,49.86,470.34,backpack
4762,000000328179.jpg,612,612,580.22,429.23,597.0,493.41,backpack
4763,000000328179.jpg,612,612,418.17,444.46,430.05,479.41,backpack
4764,000000328179.jpg,612,612,435.34,400.86,480.33,561.42,backpack
4765,000000328179.jpg,612,612,315.66,461.73,324.58,471.17,backpack
4766,000000328181.jpg,360,640,566.14,57.07,579.32,69.38,backpack
4767,000000328181.jpg,360,640,127.01,117.3,292.85,248.36,backpack
4768,000000328181.jpg,360,640,7.0,48.72,127.43,74.88,backpack
4769,000000328181.jpg,360,640,244.92,36.09,322.41,69.36,backpack
4770,000000328181.jpg,360,640,344.62,40.91,390.99,70.69,backpack
4771,000000328181.jpg,360,640,389.63,47.44,432.94,70.26,backpack
4772,000000328181.jpg,360,640,127.14,52.84,157.52,71.14,backpack
4773,000000328181.jpg,360,640,183.41,162.6,204.71,183.47,backpack
4774,000000328181.jpg,360,640,308.22,46.42,334.66,67.68,backpack
4775,000000328181.jpg,360,640,528.35,55.08,539.69,66.5,backpack
4776,000000328181.jpg,360,640,427.01,45.85,462.72,69.76,backpack
4777,000000328181.jpg,360,640,452.43,43.39,486.55,67.71,backpack
4778,000000328181.jpg,360,640,580.59,193.96,614.78,301.41,backpack
4779,000000328181.jpg,360,640,509.29,162.6,535.31,265.15,backpack
4780,000000328181.jpg,360,640,539.05,226.98,577.73,277.3,backpack
4781,000000328181.jpg,360,640,553.59,51.36,564.97,68.69,backpack
4782,000000328181.jpg,360,640,231.97,31.32,238.72,46.5,backpack
4783,000000328181.jpg,360,640,227.04,33.62,232.27,45.47,backpack
4784,000000328181.jpg,360,640,580.8,177.45,607.23,230.49,backpack
4785,000000328181.jpg,360,640,495.76,239.38,535.68,257.97,backpack
4786,000000328181.jpg,360,640,227.76,162.87,240.77,188.89,backpack
4787,000000328181.jpg,360,640,143.73,164.63,160.57,183.81,backpack
4788,000000328181.jpg,360,640,155.91,48.52,219.44,71.05,backpack
4789,000000328181.jpg,360,640,142.82,48.28,188.21,64.37,backpack
4790,000000328181.jpg,360,640,570.0,229.65,604.74,268.87,backpack
4791,000000328181.jpg,360,640,560.51,57.18,567.31,68.45,backpack
4792,000000328242.jpg,480,640,374.53,139.91,513.36,453.09,backpack
4793,000000328242.jpg,480,640,373.91,186.37,416.72,271.99,backpack
4794,000000328242.jpg,480,640,310.75,331.42,619.63,480.0,backpack
4795,000000328242.jpg,480,640,402.66,182.31,462.71,254.19,backpack
4796,000000328246.jpg,539,640,159.52,104.66,386.73,324.61,elephant
4797,000000328246.jpg,539,640,0.0,231.59,413.27,539.0,elephant
4798,000000328383.jpg,449,640,2.02,119.06,181.62,410.66,elephant
4799,000000328383.jpg,449,640,42.38,58.52,553.93,441.94,elephant
4800,000000328548.jpg,500,375,77.27,313.41,337.22,494.39,backpack
4801,000000328548.jpg,500,375,108.0,5.14,139.91,49.49,backpack
4802,000000328548.jpg,500,375,50.31,1.64,89.1,42.67,backpack
4803,000000328548.jpg,500,375,128.55,148.91,286.88,265.09,backpack
4804,000000328548.jpg,500,375,119.96,255.23,303.81,381.91,backpack
4805,000000328548.jpg,500,375,80.5,104.52,141.39,317.31,backpack
4806,000000328548.jpg,500,375,49.76,14.75,88.56,45.95,backpack
4807,000000330084.jpg,426,640,149.0,117.48,350.54,282.73,bear
4808,000000334194.jpg,640,457,112.59,40.97,363.26,617.98,bear
4809,000000335874.jpg,427,640,199.59,158.33,428.92,304.18,bear
4810,000000335914.jpg,500,375,0.25,108.89,16.74,208.36,umbrella
4811,000000335914.jpg,500,375,231.89,122.18,274.63,153.1,umbrella
4812,000000335914.jpg,500,375,270.28,129.09,285.86,148.0,umbrella
4813,000000335914.jpg,500,375,318.89,134.11,344.49,163.82,umbrella
4814,000000335914.jpg,500,375,58.73,339.6,150.99,369.38,umbrella
4815,000000335914.jpg,500,375,3.58,90.88,20.14,148.17,umbrella
4816,000000335914.jpg,500,375,44.51,416.57,77.83,478.09,umbrella
4817,000000335914.jpg,500,375,156.21,126.1,168.28,159.89,umbrella
4818,000000335914.jpg,500,375,304.86,355.46,321.95,383.44,umbrella
4819,000000335914.jpg,500,375,0.0,0.75,309.42,190.21,umbrella
4820,000000335914.jpg,500,375,168.57,94.14,250.73,235.0,umbrella
4821,000000335914.jpg,500,375,49.77,93.58,65.33,111.62,umbrella
4822,000000335914.jpg,500,375,150.72,103.09,170.83,155.64,umbrella
4823,000000335914.jpg,500,375,63.0,418.0,267.0,477.0,umbrella
4824,000000335914.jpg,500,375,162.19,50.52,171.84,61.44,umbrella
4825,000000335914.jpg,500,375,329.21,391.39,375.0,424.33,umbrella
4826,000000335914.jpg,500,375,156.1,337.97,225.63,359.89,umbrella
4827,000000335914.jpg,500,375,42.0,92.42,54.16,108.08,umbrella
4828,000000335914.jpg,500,375,158.9,339.01,246.9,368.23,umbrella
4829,000000335914.jpg,500,375,324.32,361.31,365.76,381.89,umbrella
4830,000000335914.jpg,500,375,90.45,274.44,113.32,290.38,umbrella
4831,000000335914.jpg,500,375,51.77,328.16,128.18,362.12,umbrella
4832,000000335914.jpg,500,375,92.54,297.97,120.2,322.81,umbrella
4833,000000335914.jpg,500,375,207.33,298.75,247.01,315.91,umbrella
4834,000000335914.jpg,500,375,280.54,351.2,297.75,381.25,umbrella
4835,000000335914.jpg,500,375,253.98,331.71,324.29,356.63,umbrella
4836,000000335914.jpg,500,375,125.71,121.57,142.96,152.14,umbrella
4837,000000335955.jpg,426,640,221.62,161.26,334.59,338.04,dog
4838,000000335955.jpg,426,640,511.77,98.25,640.0,376.54,dog
4839,000000335955.jpg,426,640,484.4,2.87,640.0,166.57,dog
4840,000000335955.jpg,426,640,411.27,39.65,560.64,114.33,dog
4841,000000335955.jpg,426,640,82.8,168.02,194.85,327.86,dog
4842,000000335955.jpg,426,640,0.0,119.45,639.0,419.76,dog
4843,000000335955.jpg,426,640,120.62,60.02,510.24,170.11,dog
4844,000000335955.jpg,426,640,0.47,118.85,160.08,175.06,dog
4845,000000336063.jpg,419,640,432.41,339.3,452.46,399.94,umbrella
4846,000000336063.jpg,419,640,362.66,324.07,400.62,391.37,umbrella
4847,000000336063.jpg,419,640,402.99,349.17,434.07,414.14,umbrella
4848,000000336063.jpg,419,640,518.43,216.34,530.15,255.33,umbrella
4849,000000336063.jpg,419,640,221.05,290.39,238.82,345.12,umbrella
4850,000000336063.jpg,419,640,283.38,263.27,297.17,317.13,umbrella
4851,000000336063.jpg,419,640,102.83,289.93,124.99,316.69,umbrella
4852,000000336063.jpg,419,640,167.73,262.55,184.99,287.98,umbrella
4853,000000336063.jpg,419,640,474.22,204.23,489.64,242.35,umbrella
4854,000000336063.jpg,419,640,30.0,194.0,571.0,391.0,umbrella
4855,000000336063.jpg,419,640,518.02,220.14,526.88,237.05,umbrella
4856,000000336063.jpg,419,640,266.87,297.49,290.42,354.62,umbrella
4857,000000336063.jpg,419,640,57.38,351.52,71.85,381.05,umbrella
4858,000000336063.jpg,419,640,225.71,295.75,242.2,326.57,umbrella
4859,000000336063.jpg,419,640,400.36,311.08,419.13,330.54,umbrella
4860,000000336063.jpg,419,640,422.62,298.89,450.71,330.66,umbrella
4861,000000336063.jpg,419,640,234.48,313.52,249.66,325.95,umbrella
4862,000000336063.jpg,419,640,533.98,192.56,541.32,231.47,umbrella
4863,000000336063.jpg,419,640,262.22,293.67,275.21,305.3,umbrella
4864,000000336063.jpg,419,640,276.63,311.25,308.58,375.3,umbrella
4865,000000336063.jpg,419,640,360.85,218.1,381.33,254.78,umbrella
4866,000000336063.jpg,419,640,568.98,262.51,640.0,331.87,umbrella
4867,000000336063.jpg,419,640,19.33,340.24,62.14,357.72,umbrella
4868,000000336063.jpg,419,640,379.9,326.96,426.29,347.83,umbrella
4869,000000336063.jpg,419,640,418.44,328.14,454.24,341.03,umbrella
4870,000000336063.jpg,419,640,357.43,310.07,396.57,325.04,umbrella
4871,000000336063.jpg,419,640,415.0,285.4,451.75,307.12,umbrella
4872,000000336063.jpg,419,640,433.14,356.47,455.68,379.0,umbrella
4873,000000336063.jpg,419,640,401.65,303.02,437.08,313.83,umbrella
4874,000000336172.jpg,429,640,348.02,60.44,498.41,421.96,dog
4875,000000336172.jpg,429,640,147.61,115.32,256.48,384.72,dog
4876,000000336172.jpg,429,640,110.02,186.32,147.83,223.16,dog
4877,000000336185.jpg,427,640,30.71,11.51,417.4,379.02,elephant
4878,000000336185.jpg,427,640,330.3,196.11,487.32,378.97,elephant
4879,000000337962.jpg,424,640,319.05,230.3,520.21,356.03,bear
4880,000000340333.jpg,640,480,83.42,59.97,450.16,629.49,bear
4881,000000344075.jpg,427,640,36.46,111.01,398.21,388.32,bear
4882,000000344127.jpg,612,612,219.9,0.0,340.95,78.34,dog
4883,000000344127.jpg,612,612,442.46,0.0,612.0,605.11,dog
4884,000000344127.jpg,612,612,113.09,115.29,343.93,579.42,dog
4885,000000344171.jpg,336,500,142.02,252.17,198.52,272.82,umbrella
4886,000000344171.jpg,336,500,0.0,277.05,49.11,301.34,umbrella
4887,000000344171.jpg,336,500,1.0,239.0,422.0,288.0,umbrella
4888,000000344171.jpg,336,500,93.63,258.42,171.4,296.17,umbrella
4889,000000344171.jpg,336,500,319.25,268.22,421.61,298.82,umbrella
4890,000000344171.jpg,336,500,239.44,273.25,322.16,303.38,umbrella
4891,000000344171.jpg,336,500,153.28,262.76,245.39,294.47,umbrella
4892,000000344171.jpg,336,500,268.8,259.2,336.87,284.51,umbrella
4893,000000344171.jpg,336,500,33.19,262.8,111.26,285.18,umbrella
4894,000000344171.jpg,336,500,40.55,241.36,91.71,267.14,umbrella
4895,000000344171.jpg,336,500,91.7,284.96,201.45,330.81,umbrella
4896,000000344171.jpg,336,500,296.65,287.19,429.08,331.08,umbrella
4897,000000344171.jpg,336,500,11.0,281.75,119.87,335.58,umbrella
4898,000000344171.jpg,336,500,179.7,286.17,299.76,336.0,umbrella
4899,000000344197.jpg,480,640,223.93,198.41,235.63,202.69,elephant
4900,000000344197.jpg,480,640,371.8,227.09,616.89,391.81,elephant
4901,000000344197.jpg,480,640,292.27,266.64,374.94,332.01,elephant
4902,000000344197.jpg,480,640,266.76,250.23,298.71,306.09,elephant
4903,000000344197.jpg,480,640,145.87,246.86,279.27,401.45,elephant
4904,000000344197.jpg,480,640,141.86,165.66,148.13,170.23,elephant
4905,000000344197.jpg,480,640,228.52,195.29,233.56,198.71,elephant
4906,000000344197.jpg,480,640,287.12,186.53,290.51,188.92,elephant
4907,000000344197.jpg,480,640,39.0,181.0,299.0,296.0,elephant
4908,000000344197.jpg,480,640,41.88,274.57,51.71,282.39,elephant
4909,000000344197.jpg,480,640,43.26,274.61,54.59,282.85,elephant
4910,000000344197.jpg,480,640,206.65,237.0,222.8,248.74,elephant
4911,000000344197.jpg,480,640,239.74,192.85,245.94,198.01,elephant
4912,000000344197.jpg,480,640,255.57,313.6,308.16,386.08,elephant
4913,000000344197.jpg,480,640,15.54,291.87,115.51,349.31,elephant
4914,000000344197.jpg,480,640,322.74,293.73,381.38,341.14,elephant
4915,000000344197.jpg,480,640,225.96,244.92,239.8,253.79,elephant
4916,000000344353.jpg,480,640,205.42,200.79,295.69,266.68,elephant
4917,000000344353.jpg,480,640,172.8,141.23,251.42,201.1,elephant
4918,000000344353.jpg,480,640,250.07,158.03,273.98,203.05,elephant
